labels,year,ISO_code,countries,region,hf_score,hf_rank,hf_quartile,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government_soa,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank
4,2017-01-01,GTM,Guatemala,Latin America & the Caribbean,7.07,65.0,2.0,5.4,3.5,3.0,4.0,0.0,10.0,10.0,5.0,10.0,10.0,9.0,10.0,,,7.5,8.8,5.9,10.0,10.0,10.0,10.0,,,10.0,8.9,6.5,8.5,7.5,7.5,,,10.0,,,2.5,,,10.0,7.5,10.0,9.4,4.0,4.3,10.0,10.0,10.0,8.2,0.0,10.0,10.0,10.0,10.0,6.7,6.56,95.0,8.8,9.9,10.0,10.0,9.0,9.5,9.0,9.4,4.1,3.0,5.0,6.7,4.2,3.4,8.3,3.1,2.6,0.9,4.3,9.2,9.9,9.1,10.0,9.5,9.3,8.9,7.5,8.6,5.8,6.6,6.2,10.0,6.4,6.9,8.7,7.4,8.0,10.0,8.9,10.0,9.6,3.3,5.0,7.1,4.0,1.3,3.0,3.9,3.2,5.3,9.3,3.4,7.2,7.2,5.9,6.5,7.57,34.0
5,2017-01-01,ROU,Romania,Eastern Europe,8.11,30.0,1.0,6.8,6.5,5.7,6.3,9.4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,9.8,10.0,10.0,10.0,10.0,,,10.0,7.9,5.7,7.9,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,7.0,6.0,10.0,10.0,10.0,9.0,7.0,10.0,10.0,10.0,7.5,8.2,8.54,32.0,6.0,6.9,8.0,10.0,4.0,7.0,7.0,7.0,5.1,3.5,6.0,8.3,5.0,5.0,9.3,6.0,6.8,1.0,6.1,8.2,9.6,9.7,10.0,9.4,9.0,9.0,6.7,8.2,6.0,10.0,8.0,10.0,6.3,8.5,7.7,7.5,8.4,8.0,8.6,10.0,8.9,3.9,5.6,7.1,8.0,10,10.0,7.4,2.9,6.7,8.9,3.5,6.7,8.2,6.1,7.5,7.68,28.0
5,2017-01-01,POL,Poland,Eastern Europe,7.78,40.0,1.0,6.6,6.4,6.2,6.4,9.7,10.0,10.0,7.5,10.0,10.0,9.5,10.0,,,10.0,10.0,9.7,10.0,10.0,10.0,10.0,,,5.0,8.2,5.9,6.3,10.0,10.0,,,10.0,,,7.5,,,7.5,9.0,10.0,10.0,6.3,6.5,7.5,10.0,10.0,8.6,7.0,10.0,10.0,10.0,10.0,9.0,8.32,37.0,4.9,5.4,7.0,7.0,1.0,4.0,6.9,5.6,3.3,2.9,5.0,10.0,5.8,4.1,9.3,5.1,6.4,1.0,5.8,9.5,9.7,9.6,10.0,9.7,9.0,9.0,6.7,8.2,5.8,10.0,7.9,10.0,6.3,2.3,7.7,5.4,7.9,5.0,8.5,10.0,7.8,5.6,3.9,7.5,8.0,7.8,10.0,7.1,3.0,8.7,8.7,4.7,8.4,6.3,6.6,7.2,7.24,59.0
5,2017-01-01,ESP,Spain,Western Europe,8.12,29.0,1.0,8.1,6.6,6.4,7.0,9.7,10.0,10.0,10.0,9.8,9.5,9.9,10.0,,,7.5,8.8,9.4,10.0,10.0,10.0,10.0,,,10.0,7.7,6.3,8.0,10.0,7.5,,,10.0,,,10.0,,,10.0,9.5,10.0,10.0,8.0,6.5,10.0,10.0,10.0,9.2,7.0,10.0,10.0,10.0,10.0,9.0,8.69,30.0,4.6,4.8,10.0,4.0,4.0,4.0,7.0,6.1,5.2,3.8,5.9,8.3,8.3,5.6,7.7,8.6,7.2,1.0,6.8,8.2,9.8,9.6,10.0,9.4,9.0,9.0,6.7,8.2,6.3,10.0,8.1,10.0,6.8,3.1,7.7,5.9,8.1,10.0,8.0,10.0,9.3,3.9,3.5,6.4,8.0,5.1,10.0,6.1,2.9,7.6,9.5,4.7,8.5,8.3,6.9,7.5,7.55,36.0
5,2017-01-01,CHL,Chile,Latin America & the Caribbean,8.15,28.0,1.0,7.7,6.3,5.6,6.5,8.3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,9.4,10.0,10.0,10.0,10.0,,,10.0,9.1,8.7,9.3,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,7.3,6.8,10.0,10.0,10.0,9.2,0.0,10.0,10.0,10.0,7.5,5.8,8.41,36.0,6.4,8.5,10.0,7.0,7.0,7.0,9.0,8.2,6.5,4.7,7.0,7.5,7.5,5.3,9.1,8.0,5.2,0.9,6.4,9.1,9.5,9.6,10.0,9.5,9.8,9.8,9.8,9.8,7.2,6.8,7.0,10.0,7.6,3.1,9.1,6.6,8.3,8.0,8.8,9.0,8.6,6.7,3.4,8.3,10.0,2.5,1.0,5.3,3.9,7.8,9.7,6.0,7.7,6.7,7.0,7.0,7.89,13.0
5,2017-01-01,SRB,Serbia,Eastern Europe,7.3,58.0,2.0,4.1,4.9,3.6,4.4,9.6,10.0,10.0,7.5,10.0,10.0,9.5,10.0,,,7.5,8.8,9.3,10.0,10.0,10.0,10.0,,,10.0,8.9,5.9,8.3,7.5,7.5,,,7.5,,,7.5,,,10.0,8.0,10.0,10.0,5.0,4.8,10.0,10.0,10.0,8.5,7.0,10.0,10.0,10.0,7.5,8.2,7.71,52.0,6.4,3.7,8.0,10.0,5.0,7.5,6.2,6.4,3.2,3.0,4.2,6.7,5.8,3.2,8.7,5.0,5.6,1.0,5.0,9.1,9.5,9.4,5.0,8.2,9.3,8.5,7.2,8.3,5.1,9.8,7.5,10.0,5.6,1.5,7.0,4.7,7.6,8.0,7.4,9.0,8.1,2.2,4.5,7.0,10.0,7.5,10.0,6.9,2.8,6.2,9.8,3.6,9.2,7.5,6.5,7.2,6.89,80.0
5,2017-01-01,TWN,Taiwan,East Asia,8.4,19.0,1.0,,,,7.0,9.7,10.0,10.0,7.5,10.0,10.0,9.5,10.0,,,7.5,8.8,9.3,10.0,10.0,10.0,10.0,,,10.0,9.3,8.8,9.4,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,7.0,8.0,10.0,10.0,10.0,9.3,,10.0,10.0,10.0,10.0,10.0,8.94,17.0,5.6,9.3,8.0,6.0,6.0,6.0,8.1,7.4,5.8,4.5,7.6,6.7,8.3,5.5,7.9,7.6,7.0,1.0,6.8,9.7,9.4,9.9,10.0,9.8,9.5,8.7,4.9,7.7,6.4,8.8,7.6,10.0,6.0,,5.2,5.6,7.7,5.0,9.2,10.0,8.1,5.6,6.1,8.2,10.0,6.3,5.0,6.9,5.0,9.6,9.7,6.5,9.6,7.5,8.0,7.6,7.85,19.0
5,2017-01-01,BGR,Bulgaria,Eastern Europe,7.79,39.0,1.0,5.0,5.6,4.1,4.9,9.4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,9.8,10.0,10.0,10.0,10.0,,,7.5,8.1,5.8,7.1,10.0,10.0,,,7.5,,,10.0,,,10.0,9.5,10.0,10.0,6.0,5.8,10.0,10.0,10.0,8.8,7.0,10.0,10.0,10.0,7.5,8.2,8.04,44.0,5.7,5.8,8.0,10.0,7.0,8.5,7.6,7.1,3.5,3.4,4.3,8.3,5.0,5.1,8.7,4.4,4.9,1.0,5.3,8.8,9.3,9.6,10.0,9.4,9.0,9.0,6.7,8.2,5.4,9.8,7.6,10.0,5.3,6.9,7.6,6.6,8.1,10.0,10.0,10.0,10.0,5.6,4.6,6.9,6.0,9.3,10.0,7.1,4.0,6.0,9.3,3.5,9.3,4.9,6.2,7.7,7.54,37.0
5,2017-01-01,URY,Uruguay,Latin America & the Caribbean,7.74,41.0,2.0,6.2,7.4,5.4,6.6,6.7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,8.9,10.0,10.0,10.0,10.0,,,7.5,9.0,8.9,8.5,7.5,10.0,,,5.0,,,7.5,,,7.5,7.5,10.0,10.0,8.0,7.5,10.0,10.0,10.0,9.4,10.0,10.0,10.0,10.0,10.0,10.0,8.42,35.0,6.6,5.9,7.0,7.0,6.0,6.5,5.6,6.3,7.5,4.4,6.5,5.8,4.2,3.6,6.5,5.3,4.4,1.0,5.2,8.2,9.2,8.8,10.0,9.0,8.4,7.9,6.9,7.7,5.7,6.2,6.0,10.0,7.0,8.5,7.7,7.7,7.9,5.0,8.1,9.0,7.4,8.9,2.9,2.4,8.0,4.6,10.0,6.1,3.0,7.6,9.6,6.3,6.8,8.2,6.9,6.8,7.05,70.0
5,2017-01-01,SVK,Slovak Rep.,Eastern Europe,8.02,33.0,1.0,,,,6.1,9.4,10.0,10.0,7.5,10.0,10.0,9.5,10.0,,,10.0,10.0,9.6,10.0,10.0,10.0,10.0,,,7.5,8.6,7.1,7.7,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,7.3,7.8,10.0,10.0,10.0,9.3,7.0,10.0,10.0,10.0,10.0,9.0,8.54,33.0,4.1,5.0,10.0,9.0,2.0,5.5,7.9,6.5,3.0,2.1,5.4,10.0,6.7,3.8,9.7,4.2,6.3,1.0,5.7,8.4,9.7,9.7,10.0,9.5,9.0,9.0,6.7,8.2,6.0,10.0,8.0,10.0,7.9,5.4,7.7,7.0,8.3,10.0,9.7,10.0,9.9,5.6,3.6,6.6,8.0,7.8,10.0,6.9,2.4,7.6,9.1,3.0,6.0,7.8,6.0,7.6,7.51,40.0
5,2017-01-01,PAN,Panama,Latin America & the Caribbean,7.69,44.0,2.0,5.1,4.8,3.3,4.4,6.1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,8.7,10.0,10.0,10.0,10.0,,,10.0,9.0,6.1,8.4,10.0,10.0,,,7.5,,,7.5,,,7.5,8.5,10.0,10.0,4.3,6.3,10.0,10.0,10.0,8.7,7.0,10.0,10.0,10.0,10.0,9.0,7.72,51.0,6.5,8.6,10.0,9.0,4.0,6.5,7.8,7.9,2.8,3.2,6.1,8.3,5.0,2.7,8.8,5.5,5.3,1.0,5.2,9.7,9.5,9.8,10.0,9.7,8.9,8.6,5.9,7.8,6.2,8.9,7.6,10.0,7.7,10.0,10.0,9.2,8.7,8.0,9.3,10.0,9.1,2.2,3.8,6.0,4.0,4.1,10.0,5.0,4.1,6.7,9.8,3.7,9.2,5.4,6.5,6.9,7.66,31.0
5,2017-01-01,CRI,Costa Rica,Latin America & the Caribbean,7.7,43.0,2.0,8.1,6.3,5.6,6.6,5.1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,5.0,7.5,7.5,10.0,10.0,10.0,10.0,,,10.0,9.4,4.8,8.1,10.0,10.0,,,10.0,,,7.5,,,10.0,9.5,10.0,10.0,8.7,8.5,10.0,10.0,10.0,9.6,7.0,10.0,10.0,10.0,5.0,7.3,7.99,47.0,5.5,8.5,8.0,9.0,4.0,6.5,6.7,7.0,6.9,4.4,6.5,10.0,4.2,3.5,8.7,6.1,5.4,0.9,5.8,9.8,9.5,9.7,10.0,9.8,8.6,8.9,6.4,8.0,4.9,7.5,6.2,10.0,6.9,6.9,9.3,7.7,8.0,5.0,6.4,9.0,6.8,2.2,4.7,6.3,8.0,5.7,10.0,6.1,2.6,5.1,9.2,4.7,8.7,8.3,6.4,6.5,7.41,46.0
5,2017-01-01,HRV,Croatia,Eastern Europe,7.86,37.0,1.0,5.5,5.7,5.1,5.7,9.6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,9.9,10.0,10.0,10.0,10.0,,,7.5,9.1,7.6,8.1,10.0,10.0,,,7.5,,,7.5,,,10.0,9.0,10.0,10.0,7.0,5.8,10.0,10.0,7.5,8.6,10.0,10.0,10.0,10.0,10.0,10.0,8.45,34.0,4.3,4.3,10.0,5.0,1.0,3.0,7.0,5.7,2.9,1.7,4.3,8.3,7.5,4.6,7.8,5.9,7.2,1.0,5.6,8.7,9.8,9.8,10.0,9.6,9.9,9.0,6.7,8.5,6.7,10.0,8.3,10.0,5.4,4.6,7.6,5.9,8.2,8.0,10.0,10.0,9.3,5.6,2.6,6.5,6.0,7.5,10.0,6.4,1.4,6.9,9.2,3.3,8.5,7.7,6.2,7.3,7.26,56.0
5,2017-01-01,PRT,Portugal,Western Europe,8.27,26.0,1.0,8.2,6.9,6.4,7.2,9.7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,9.9,10.0,10.0,10.0,10.0,,,10.0,9.5,8.8,9.4,10.0,10.0,,,10.0,,,10.0,,,7.5,9.5,10.0,10.0,8.7,8.3,10.0,10.0,10.0,9.6,7.0,10.0,10.0,10.0,10.0,9.0,9.02,16.0,5.5,4.9,10.0,4.0,1.0,2.5,8.0,6.2,6.5,3.1,6.3,10.0,8.3,4.0,7.4,7.9,8.0,1.0,6.8,8.0,9.8,9.7,10.0,9.4,9.0,9.0,6.7,8.2,7.4,10.0,8.7,10.0,7.1,4.6,7.7,6.5,8.3,5.0,7.2,10.0,7.4,2.2,3.5,6.4,6.0,7,10.0,5.9,3.4,8.7,9.8,5.6,8.3,7.3,7.2,6.8,7.52,39.0
5,2017-01-01,SVN,Slovenia,Eastern Europe,7.97,35.0,1.0,7.7,5.9,5.8,6.5,9.6,10.0,10.0,7.5,10.0,10.0,9.5,10.0,,,10.0,10.0,9.7,10.0,10.0,10.0,10.0,,,10.0,9.2,7.8,9.0,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,8.0,8.0,10.0,10.0,10.0,9.4,7.0,10.0,10.0,10.0,10.0,9.0,8.78,23.0,4.2,5.1,8.0,4.0,0.0,2.0,6.9,5.3,4.4,3.1,5.7,9.2,7.5,4.2,8.3,7.2,7.7,1.0,6.2,8.1,9.8,9.7,10.0,9.4,9.0,9.0,6.7,8.2,6.2,10.0,8.1,10.0,5.0,3.1,7.7,5.3,7.9,5.0,10.0,10.0,8.3,2.2,2.6,5.8,8.0,8.1,10.0,6.1,2.7,7.6,9.6,4.8,6.9,7.4,6.5,7.0,7.15,67.0
5,2017-01-01,ALB,Albania,Eastern Europe,7.84,38.0,1.0,6.7,4.5,4.7,5.3,9.1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,7.5,8.8,9.3,10.0,10.0,10.0,10.0,,,10.0,9.6,8.0,9.2,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,5.0,5.3,10.0,10.0,10.0,8.6,0.0,10.0,10.0,10.0,7.5,5.8,8.01,46.0,8.1,7.3,8.0,9.0,7.0,8.0,6.2,7.5,2.5,3.1,4.6,8.3,4.2,4.4,6.6,6.8,6.2,1.0,5.1,9.3,9.7,9.6,10.0,9.6,9.6,9.3,8.1,9.0,6.0,9.4,7.7,10.0,6.3,5.4,8.3,6.7,8.3,10.0,9.1,10.0,9.7,5.6,5.4,6.4,8.0,6.3,10.0,6.9,6.3,6.7,9.7,4.1,6.0,7.2,6.7,7.8,7.67,30.0
5,2017-01-01,CZE,Czech Rep.,Eastern Europe,8.34,21.0,1.0,7.6,7.2,7.4,7.8,9.8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,9.9,10.0,10.0,10.0,10.0,,,7.5,8.5,7.3,7.8,10.0,7.5,,,10.0,,,10.0,,,10.0,9.5,10.0,10.0,8.7,8.0,10.0,10.0,10.0,9.5,7.0,10.0,10.0,10.0,7.5,8.2,8.92,18.0,3.3,5.2,10.0,9.0,4.0,6.5,8.3,6.7,5.9,3.3,6.1,10.0,8.3,3.3,8.2,6.4,7.5,1.0,6.4,7.8,9.8,9.5,10.0,9.3,9.0,9.0,6.7,8.2,6.8,10.0,8.4,10.0,7.9,3.1,7.7,6.3,8.2,10.0,10.0,10.0,10.0,8.9,3.9,8.0,10.0,7.8,10.0,8.1,2.8,8.0,9.2,4.4,6.9,7.4,6.5,8.2,7.75,22.0
5,2017-01-01,LVA,Latvia,Eastern Europe,8.29,23.0,1.0,,,,6.7,8.7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,9.6,10.0,10.0,10.0,10.0,,,10.0,9.1,6.5,8.5,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,7.7,8.0,10.0,10.0,10.0,9.4,10.0,10.0,10.0,10.0,10.0,10.0,8.85,21.0,5.1,6.2,7.0,9.0,4.0,6.5,9.1,6.8,4.4,2.9,5.4,8.3,8.3,5.5,9.0,5.7,7.0,1.0,6.3,8.2,9.5,9.4,10.0,9.3,9.0,9.0,6.7,8.2,6.9,9.4,8.1,10.0,6.6,6.9,7.7,7.1,8.4,10.0,9.7,8.0,9.2,5.0,4.2,8.3,10.0,7.8,10.0,7.5,3.5,9.1,9.8,4.0,7.8,8.1,7.0,7.9,7.73,24.0
5,2017-01-01,HUN,Hungary,Eastern Europe,7.65,45.0,2.0,6.6,5.0,4.7,5.4,9.0,10.0,10.0,7.5,10.0,10.0,9.5,10.0,,,5.0,7.5,8.7,10.0,10.0,10.0,10.0,,,7.5,8.0,6.4,7.3,10.0,7.5,,,10.0,,,10.0,,,7.5,9.0,10.0,10.0,6.0,5.8,10.0,10.0,10.0,8.8,10.0,10.0,10.0,10.0,10.0,10.0,8.04,43.0,3.3,5.7,6.0,10.0,4.0,7.0,5.0,5.4,3.5,2.8,4.3,10.0,6.7,5.0,8.0,5.8,7.6,1.0,6.0,9.9,9.5,9.5,10.0,9.7,9.0,9.0,6.7,8.2,5.4,10.0,7.7,10.0,6.3,3.8,7.7,6.0,8.0,8.0,9.1,9.0,8.7,7.2,5.6,6.4,4.0,7.8,10.0,6.8,3.3,6.9,9.6,3.4,7.8,6.9,6.3,7.3,7.27,54.0
5,2017-01-01,MLT,Malta,Western Europe,8.37,20.0,1.0,,,,7.0,9.6,10.0,10.0,,9.3,10.0,9.8,10.0,,,10.0,10.0,9.8,10.0,10.0,10.0,10.0,,,10.0,9.1,6.2,8.4,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,0.0,10.0,8.3,7.8,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,7.5,9.2,8.77,24.0,4.3,7.0,10.0,7.0,7.0,7.0,,7.1,5.5,4.6,6.9,10.0,8.3,5.4,5.3,5.9,7.5,1.0,6.5,8.6,9.9,9.7,10.0,9.5,9.0,9.0,6.7,8.2,7.0,9.4,8.2,10.0,7.1,6.9,7.7,7.3,8.4,10.0,10.0,10.0,10.0,7.2,5.1,7.8,8.0,10,10.0,8.0,4.6,6.9,9.4,4.6,8.1,8.4,7.0,8.3,7.97,11.0
5,2017-01-01,MUS,Mauritius,SubSaharan Africa,7.52,50.0,2.0,,,,6.3,9.3,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,5.0,7.5,8.9,5.0,5.0,2.5,4.2,,,7.5,9.2,7.4,8.0,10.0,7.5,,,10.0,,,7.5,,,10.0,9.0,10.0,10.0,8.0,7.5,10.0,10.0,10.0,9.4,,0.0,0.0,0.0,2.5,1.3,6.98,78.0,6.8,8.5,7.0,10.0,8.0,9.0,9.0,8.0,6.7,5.7,6.7,9.0,,5.3,9.5,6.0,6.8,1.0,6.9,8.8,9.7,9.3,10.0,9.4,9.8,9.9,8.8,9.5,6.2,8.5,7.4,10.0,6.5,4.6,10.0,7.0,8.5,8.0,7.5,10.0,8.5,6.7,5.6,6.2,10.0,0,10.0,6.4,4.4,8.9,9.8,4.8,9.3,8.3,7.6,7.5,8.07,9.0
5,2017-01-01,GRC,Greece,Eastern Europe,7.33,57.0,2.0,6.4,5.7,5.3,5.8,9.7,10.0,10.0,5.0,10.0,9.9,9.0,10.0,,,5.0,7.5,8.7,10.0,10.0,10.0,10.0,,,10.0,7.6,4.4,7.3,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,5.7,5.5,10.0,10.0,10.0,8.7,10.0,10.0,10.0,10.0,5.0,8.3,8.07,40.0,5.2,4.0,4.0,4.0,0.0,2.0,6.8,4.4,4.5,2.2,4.8,8.3,7.5,4.1,8.0,5.5,6.6,1.0,5.7,7.6,9.5,9.8,5.0,8.0,9.0,9.0,6.7,8.2,6.5,9.4,8.0,10.0,5.0,0.8,7.7,4.5,7.7,10.0,10.0,10.0,10.0,5.6,4.2,5.7,6.0,5.5,3.0,5.0,2.2,6.7,9.6,3.9,8.9,7.8,6.5,7.2,6.59,102.0
5,2017-01-01,GEO,Georgia,Caucasus & Central Asia,7.74,41.0,1.0,5.6,5.4,5.1,5.4,9.6,10.0,10.0,5.0,10.0,9.7,8.9,10.0,,,7.5,8.8,9.1,0.0,10.0,10.0,6.7,,,7.5,8.1,5.9,7.2,10.0,7.5,,,7.5,,,7.5,,,10.0,8.5,10.0,10.0,5.7,4.8,10.0,10.0,10.0,8.6,7.0,10.0,10.0,10.0,7.5,8.2,7.53,59.0,5.4,6.9,8.0,10.0,10.0,10.0,7.6,7.6,4.3,4.1,6.2,5.3,,6.8,10.0,7.0,7.0,1.0,6.3,7.9,8.9,8.8,10.0,8.9,9.9,9.7,8.3,9.3,6.5,9.6,8.0,10.0,6.4,6.9,9.5,7.6,8.7,10.0,9.6,10.0,9.9,6.7,5.8,7.2,8.0,9.3,3.0,6.6,6.1,8.4,9.9,5.6,9.9,7.5,7.9,8.1,7.94,12.0
5,2017-01-01,ITA,Italy,Western Europe,8.04,32.0,1.0,7.5,5.6,6.4,6.5,9.7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,10.0,10.0,9.9,10.0,10.0,10.0,10.0,,,10.0,7.8,6.3,8.0,10.0,10.0,,,10.0,,,7.5,,,10.0,9.5,10.0,10.0,6.0,7.5,10.0,10.0,10.0,9.1,7.0,10.0,10.0,10.0,10.0,9.0,8.67,31.0,4.9,3.5,10.0,4.0,1.0,2.5,9.6,6.1,5.1,2.0,5.4,10.0,6.7,3.6,8.3,6.0,5.1,1.0,5.8,8.0,9.9,9.8,10.0,9.4,9.0,9.0,6.7,8.2,6.4,10.0,8.2,10.0,5.0,6.9,7.7,6.6,8.2,10.0,8.8,10.0,9.6,5.6,3.2,4.1,8.0,10,10.0,6.8,1.9,7.3,9.7,3.8,7.2,7.3,6.2,7.5,7.41,46.0
5,2017-01-01,ISR,Israel,Middle East & North Africa,7.61,46.0,2.0,,,,6.8,9.5,10.0,10.0,5.0,9.9,9.7,8.9,10.0,,,7.5,8.8,9.0,5.0,5.0,10.0,6.7,,,7.5,6.5,3.8,5.9,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,5.4,7.3,6.5,10.0,10.0,10.0,8.5,,10.0,10.0,10.0,2.5,6.3,7.7,53.0,3.2,6.6,10.0,5.0,5.0,5.0,7.6,6.5,8.2,5.6,7.5,4.2,8.3,3.5,6.9,6.9,6.7,0.9,6.2,8.0,9.6,10.0,10.0,9.4,9.7,9.2,6.8,8.6,6.0,7.3,6.6,10.0,7.0,6.2,9.8,7.7,8.2,10.0,8.7,10.0,9.6,8.9,5.8,7.1,8.0,2.5,0.0,5.4,4.5,8.2,9.6,6.1,7.5,7.3,7.2,7.4,7.53,38.0
6,2017-01-01,TUR,Turkey,Middle East & North Africa,6.21,122.0,3.0,3.6,4.4,4.0,4.0,8.3,5.0,4.6,2.5,9.1,9.2,6.1,10.0,,,7.5,8.8,7.7,10.0,0.0,10.0,6.7,,,2.5,7.0,3.9,4.5,7.5,5.0,,,5.0,,,2.5,,,2.5,4.5,9.6,0.8,1.0,1.8,5.0,7.5,5.0,4.4,7.0,10.0,10.0,10.0,7.5,8.2,5.74,131.0,6.0,6.5,7.0,7.0,7.0,7.0,6.5,6.6,3.3,3.2,5.3,3.3,5.0,4.4,8.6,5.4,5.8,0.9,4.6,8.3,9.3,7.8,10.0,8.8,9.5,7.8,0.6,6.0,5.9,9.4,7.6,10.0,5.8,2.3,8.4,5.5,7.3,5.0,8.9,5.0,6.3,5.6,4.1,7.1,8.0,2.5,1.0,4.7,4.0,7.1,9.7,4.3,9.2,8.1,7.1,6.0,6.67,95.0
6,2017-01-01,UKR,Ukraine,Eastern Europe,6.26,118.0,3.0,4.2,5.1,3.7,4.5,7.5,5.0,7.0,0.0,9.7,9.7,6.3,10.0,,,10.0,10.0,7.9,0.0,10.0,10.0,6.7,,,2.5,7.5,7.6,5.9,7.5,7.5,,,5.0,,,2.5,,,5.0,5.5,10.0,9.8,5.7,3.8,7.5,7.5,7.5,7.4,7.0,10.0,10.0,10.0,10.0,9.0,6.56,96.0,4.9,5.5,10.0,10.0,7.0,8.5,7.0,7.2,2.6,2.9,3.8,8.3,6.7,4.8,9.1,4.5,5.2,0.7,4.4,7.8,5.0,7.1,0.0,5.0,9.5,9.1,7.9,8.8,4.9,6.5,5.7,9.4,3.8,0.0,5.9,3.2,6.8,5.0,9.4,9.0,7.8,5.6,5.2,4.7,6.0,9.3,0.0,5.1,3.9,6.0,9.8,2.9,9.5,6.3,6.4,6.4,5.96,135.0
6,2017-01-01,IDN,Indonesia,South Asia,6.83,81.0,2.0,2.1,4.5,3.5,4.1,9.8,10.0,10.0,7.5,10.0,10.0,9.5,10.0,,,0.0,5.0,8.1,10.0,5.0,7.5,7.5,,,2.5,6.2,2.8,3.9,10.0,10.0,,,5.0,,,2.5,,,7.5,7.0,10.0,10.0,4.7,5.5,7.5,10.0,5.0,7.5,10.0,5.0,5.0,5.0,7.5,7.5,6.38,105.0,7.7,9.7,10.0,8.0,7.0,7.5,6.7,8.3,5.6,5.0,6.2,4.2,4.2,3.3,6.7,5.6,5.3,0.9,4.9,9.9,9.6,9.2,10.0,9.7,9.5,8.4,5.8,7.9,5.5,3.9,4.7,10.0,5.7,1.5,8.3,5.2,6.9,5.0,9.6,10.0,8.2,1.1,5.8,6.2,10.0,0,5.0,4.7,5.2,4.7,9.3,4.8,7.5,7.7,6.5,6.5,7.27,54.0
